,merchant_id,Cluster_k2_SLH
53954,M_ID_c3cc72c47e,0
53955,M_ID_c3ce8be515,0
53956,M_ID_c3cf2cad30,0
53957,M_ID_c3cf8c6f2e,0
53958,M_ID_c3d2998a4a,0
53959,M_ID_c3d3212279,0
53960,M_ID_c3d83291b2,0
53961,M_ID_c3dab03947,0
53962,M_ID_c3e3d4f01b,0
53963,M_ID_c3e563434e,0
53964,M_ID_c3e75d50fb,0
53965,M_ID_c3e7ce2a70,0
53966,M_ID_c3e947835b,0
53967,M_ID_c3ec486be4,0
53968,M_ID_c3ec533582,0
53969,M_ID_c3f1fbe67a,0
53970,M_ID_c3f2a70533,0
53971,M_ID_c3f54bee45,0
53972,M_ID_c3f57efd4e,0
53973,M_ID_c3f645e67c,0
53974,M_ID_c3f65f4e6c,0
53975,M_ID_c3f899e72a,0
53976,M_ID_c3f99653a2,0
53977,M_ID_c3fc78ed5d,0
53978,M_ID_c3ff920dc3,0
53979,M_ID_c403ece288,0
53980,M_ID_c4062a759f,0
53981,M_ID_c4086e5552,0
53982,M_ID_c40aad6a0f,0
53983,M_ID_c40cb4acb3,0
53984,M_ID_c40f391326,0
53985,M_ID_c40fad3f66,0
53986,M_ID_c411059af8,0
53987,M_ID_c411ce796d,0
53988,M_ID_c413cd374e,0
53989,M_ID_c414b4383c,0
53990,M_ID_c414e92840,0
53991,M_ID_c416911cbf,0
53992,M_ID_c416a55934,0
53993,M_ID_c41735a1ef,0
53994,M_ID_c41a72d381,0
53995,M_ID_c41b1d3768,0
53996,M_ID_c41d1b0286,0
53997,M_ID_c41de2b837,0
53998,M_ID_c41edd45fb,0
53999,M_ID_c4202e76e6,0
54000,M_ID_c420a87059,0
54001,M_ID_c4218c7738,0
54002,M_ID_c4237174fd,0
54003,M_ID_c42512dfe0,0
54004,M_ID_c42688e8e8,0
54005,M_ID_c426f24376,0
54006,M_ID_c42c2e985f,0
54007,M_ID_c42de8275e,0
54008,M_ID_c42e40c8e5,0
54009,M_ID_c42f31f7ca,0
54010,M_ID_c42faf5333,0
54011,M_ID_c43eb33202,0
54012,M_ID_c43fcf120e,0
54013,M_ID_c442a7b65d,0
54014,M_ID_c443006657,0
54015,M_ID_c4446e9045,0
54016,M_ID_c4470c29d2,0
54017,M_ID_c448a78499,0
54018,M_ID_c44af2811f,0
54019,M_ID_c44d505a02,0
54020,M_ID_c44fff3d76,0
54021,M_ID_c4530d47b6,0
54022,M_ID_c45428b1a5,0
54023,M_ID_c45431ce18,0
54024,M_ID_c45bd7271e,0
54025,M_ID_c460757574,0
54026,M_ID_c461c444fd,0
54027,M_ID_c4624a1f0f,0
54028,M_ID_c4659c724f,0
54029,M_ID_c465b36e02,0
54030,M_ID_c466506cf2,0
54031,M_ID_c46872337c,0
54032,M_ID_c46a94547c,0
54033,M_ID_c46bb8186e,0
54034,M_ID_c46d581597,0
54035,M_ID_c471a4cfcd,0
54036,M_ID_c471ee1583,0
54037,M_ID_c47301e535,0
54038,M_ID_c478595240,0
54039,M_ID_c47a3e1743,0
54040,M_ID_c47a9f6560,0
54041,M_ID_c4835a2816,0
54042,M_ID_c48543eb97,0
54043,M_ID_c4860acbf0,0
54044,M_ID_c486110975,0
54045,M_ID_c48cdda33a,0
54046,M_ID_c48d03acb1,0
54047,M_ID_c494e3b2d6,0
54048,M_ID_c495a822ac,0
54049,M_ID_c49786630a,0
54050,M_ID_c49b4044fd,0
54051,M_ID_c4a1338f0b,0
54052,M_ID_c4a3fcb56e,0
54053,M_ID_c4a9300644,0
54054,M_ID_c4aa0b7713,0
54055,M_ID_c4b1fbf05e,0
54056,M_ID_c4b260fb9c,0
54057,M_ID_c4b471819c,0
54058,M_ID_c4b8370ce3,0
54059,M_ID_c4ba59299d,0
54060,M_ID_c4bc201f6e,0
54061,M_ID_c4bcd9c04b,0
54062,M_ID_c4bd34fd5d,0
54063,M_ID_c4bfb0710a,0
54064,M_ID_c4bfdad9ff,0
54065,M_ID_c4c0cb34e2,0
54066,M_ID_c4c132e6c7,0
54067,M_ID_c4c136c9b3,0
54068,M_ID_c4c2772f8e,0
54069,M_ID_c4c5ca603a,0
54070,M_ID_c4cc4ddd01,0
54071,M_ID_c4cf359b16,0
54072,M_ID_c4cf96b1e2,0
54073,M_ID_c4d19b0d31,0
54074,M_ID_c4d1d2d325,0
54075,M_ID_c4d1d862ff,0
54076,M_ID_c4d754bd96,0
54077,M_ID_c4d80d5261,0
54078,M_ID_c4df6ff4db,0
54079,M_ID_c4e0c2e7ed,0
54080,M_ID_c4e338abfc,0
54081,M_ID_c4e58d2a34,0
54082,M_ID_c4e6fa7ab8,0
54083,M_ID_c4e728063d,0
54084,M_ID_c4e8e29135,0
54085,M_ID_c4e92273c4,0
54086,M_ID_c4e9c8bf19,0
54087,M_ID_c4eb3a5532,0
54088,M_ID_c4ed3a74ee,0
54089,M_ID_c4ef252c53,0
54090,M_ID_c4f0fa38b0,0
54091,M_ID_c4fb4a29e2,0
54092,M_ID_c4fb8380f9,0
54093,M_ID_c4fc4b86ce,0
54094,M_ID_c4fe6af51c,0
54095,M_ID_c4ff3b9e99,0
54096,M_ID_c501d8659a,0
54097,M_ID_c502a6e8a0,0
54098,M_ID_c5083d035a,0
54099,M_ID_c508a15148,0
54100,M_ID_c50bd489dd,0
54101,M_ID_c50d5d8042,0
54102,M_ID_c50e11ca9b,0
54103,M_ID_c50e35e2fd,0
54104,M_ID_c50e85642a,0
54105,M_ID_c50ef8d6c3,0
54106,M_ID_c5111efc8f,0
54107,M_ID_c511c51d43,0
54108,M_ID_c512b31683,0
54109,M_ID_c514f68e44,0
54110,M_ID_c516598ac3,0
54111,M_ID_c516fae10f,0
54112,M_ID_c51965d611,0
54113,M_ID_c519f8c358,0
54114,M_ID_c51e3bb2cd,0
54115,M_ID_c523f2e923,0
54116,M_ID_c526ad2223,0
54117,M_ID_c528603c96,0
54118,M_ID_c52864006a,0
54119,M_ID_c52d52a51f,0
54120,M_ID_c52dd7148b,0
54121,M_ID_c53040a128,0
54122,M_ID_c532f97ece,0
54123,M_ID_c5330d8dc5,0
54124,M_ID_c5373fc376,0
54125,M_ID_c53a4433c1,0
54126,M_ID_c53c818761,0
54127,M_ID_c53c9da026,0
54128,M_ID_c5459b4d2e,0
54129,M_ID_c547e61836,0
54130,M_ID_c54a781511,0
54131,M_ID_c54ccb63f4,0
54132,M_ID_c54d483623,0
54133,M_ID_c551135a9b,0
54134,M_ID_c551929b98,0
54135,M_ID_c557d37f26,0
54136,M_ID_c558d93162,0
54137,M_ID_c559b4d043,0
54138,M_ID_c55b5bb823,0
54139,M_ID_c55f3b0095,0
54140,M_ID_c55fce25b6,0
54141,M_ID_c56053cdb5,0
54142,M_ID_c560b1c4cc,0
54143,M_ID_c560ec5197,0
54144,M_ID_c5614034af,0
54145,M_ID_c56247d7e3,0
54146,M_ID_c56387430e,0
54147,M_ID_c563a20b4d,0
54148,M_ID_c568b4c4ff,0
54149,M_ID_c568be60bc,0
54150,M_ID_c56b226f00,0
54151,M_ID_c56b3d0aa6,0
54152,M_ID_c56bd403e7,0
54153,M_ID_c56d603f2c,0
54154,M_ID_c56d991454,0
54155,M_ID_c56e647a94,0
54156,M_ID_c56eec8366,0
54157,M_ID_c56f46370a,0
54158,M_ID_c571345ac8,0
54159,M_ID_c5736c9974,0
54160,M_ID_c576d35868,0
54161,M_ID_c57852d64b,0
54162,M_ID_c578741b02,0
54163,M_ID_c579869620,0
54164,M_ID_c5800e4ec2,0
54165,M_ID_c586d8ad24,0
54166,M_ID_c58d0ca116,0
54167,M_ID_c59111bd32,0
54168,M_ID_c592a4f523,0
54169,M_ID_c593c5641d,0
54170,M_ID_c596424c2e,0
54171,M_ID_c59a319c30,0
54172,M_ID_c59a3a6466,0
54173,M_ID_c59bd6a746,0
54174,M_ID_c59c078da9,0
54175,M_ID_c59dd97146,0
54176,M_ID_c5a0fd7ab5,0
54177,M_ID_c5a226529c,0
54178,M_ID_c5a245284f,0
54179,M_ID_c5a25553b3,0
54180,M_ID_c5a6c7f4f0,0
54181,M_ID_c5ab268224,0
54182,M_ID_c5ad4db421,0
54183,M_ID_c5b153b0c4,0
54184,M_ID_c5b628903d,0
54185,M_ID_c5b681fc9a,0
54186,M_ID_c5b7760923,0
54187,M_ID_c5b9793c8c,0
54188,M_ID_c5be4ba5a3,0
54189,M_ID_c5bee4bf4e,0
54190,M_ID_c5bf82665b,0
54191,M_ID_c5c3179096,0
54192,M_ID_c5c97718c4,0
54193,M_ID_c5d03e5a8d,0
54194,M_ID_c5d136ce86,0
54195,M_ID_c5d1ffc3b0,0
54196,M_ID_c5d203a8f3,0
54197,M_ID_c5d23ff743,0
54198,M_ID_c5dadb809f,0
54199,M_ID_c5dcaa4952,0
54200,M_ID_c5df55f4a1,0
54201,M_ID_c5dff9d4d9,0
54202,M_ID_c5e27aad31,0
54203,M_ID_c5e5983b5a,0
54204,M_ID_c5e7073c2f,0
54205,M_ID_c5eb64c8f8,0
54206,M_ID_c5ec6bf227,0
54207,M_ID_c5ee5cf4a3,0
54208,M_ID_c5ef129009,0
54209,M_ID_c5efb80e98,0
54210,M_ID_c5f2824ad0,0
54211,M_ID_c5f335e4ee,0
54212,M_ID_c5f687b5d6,0
54213,M_ID_c5f89f987c,0
54214,M_ID_c5f8d4d63c,0
54215,M_ID_c5ffa12381,0
54216,M_ID_c600948e61,0
54217,M_ID_c600ce2b0b,0
54218,M_ID_c607c243a0,0
54219,M_ID_c6093305c3,0
54220,M_ID_c60f8cb211,0
54221,M_ID_c613085a2f,0
54222,M_ID_c6136d6fd2,0
54223,M_ID_c6157af48e,0
54224,M_ID_c615db3a66,0
54225,M_ID_c617624518,0
54226,M_ID_c619679c4b,0
54227,M_ID_c619e25871,0
54228,M_ID_c61a9d574a,0
54229,M_ID_c61ced24de,0
54230,M_ID_c62449c994,0
54231,M_ID_c6247c19a5,0
54232,M_ID_c6275e8fde,0
54233,M_ID_c62a2e7d09,0
54234,M_ID_c62abd7e29,0
54235,M_ID_c62b7cae81,0
54236,M_ID_c62c1e9dc4,0
54237,M_ID_c62f472b0a,0
54238,M_ID_c6311f350e,0
54239,M_ID_c63282ffe9,0
54240,M_ID_c632baea6c,0
54241,M_ID_c63a47546a,0
54242,M_ID_c63c19e4eb,0
54243,M_ID_c63df848ea,0
54244,M_ID_c63e9bb7d4,0
54245,M_ID_c63f85a846,0
54246,M_ID_c640926f00,0
54247,M_ID_c6414964b4,0
54248,M_ID_c64afe5fad,0
54249,M_ID_c64ba01f1e,0
54250,M_ID_c64cdaa50c,0
54251,M_ID_c65349a5a1,0
54252,M_ID_c654fe0c8a,0
54253,M_ID_c657d2ea5a,0
54254,M_ID_c65936b53a,0
54255,M_ID_c6596bef02,0
54256,M_ID_c65b7f0fe2,0
54257,M_ID_c65c59df2e,0
54258,M_ID_c65ca478fe,0
54259,M_ID_c65da4b509,0
54260,M_ID_c6604355f6,0
54261,M_ID_c66b7d59a6,0
54262,M_ID_c66e4b0486,0
54263,M_ID_c670dc6f2a,0
54264,M_ID_c672066fa2,0
54265,M_ID_c67210550b,0
54266,M_ID_c67312f180,0
54267,M_ID_c675165469,0
54268,M_ID_c67cc956d3,0
54269,M_ID_c683f1449e,0
54270,M_ID_c68586f1f9,0
54271,M_ID_c688c1314e,0
54272,M_ID_c6898b09fe,0
54273,M_ID_c68d571e49,0
54274,M_ID_c68ffd2903,0
54275,M_ID_c694545e6d,0
54276,M_ID_c6967c6035,0
54277,M_ID_c697e61c39,0
54278,M_ID_c69cbd9faa,0
54279,M_ID_c69ec7f4f2,0
54280,M_ID_c69ee72b52,0
54281,M_ID_c6a583493d,0
54282,M_ID_c6a58f4607,0
54283,M_ID_c6aa40fef7,0
54284,M_ID_c6ae4a9779,0
54285,M_ID_c6aee9d4b2,0
54286,M_ID_c6aefedc87,0
54287,M_ID_c6b279b64c,0
54288,M_ID_c6b52c5641,0
54289,M_ID_c6b7d5153c,0
54290,M_ID_c6b8868387,0
54291,M_ID_c6bc3ff458,0
54292,M_ID_c6bfdb969b,0
54293,M_ID_c6c38d0d3f,0
54294,M_ID_c6c45e2e80,0
54295,M_ID_c6c56c2568,0
54296,M_ID_c6c8db5152,0
54297,M_ID_c6ca50a5a2,0
54298,M_ID_c6ca6282e6,0
54299,M_ID_c6ca98ad08,0
54300,M_ID_c6d2f09f1a,0
54301,M_ID_c6df65085d,0
54302,M_ID_c6dfb48134,0
54303,M_ID_c6e4d862f3,0
54304,M_ID_c6e75afd55,0
54305,M_ID_c6e94048ad,0
54306,M_ID_c6e960fe46,0
54307,M_ID_c6ea486009,0
54308,M_ID_c6ea60c11f,0
54309,M_ID_c6ed22a941,0
54310,M_ID_c6eeab1093,0
54311,M_ID_c6ef4df8e6,0
54312,M_ID_c6f1dd8416,0
54313,M_ID_c6f21a3a54,0
54314,M_ID_c6f9e093d4,0
54315,M_ID_c6fa5704fa,0
54316,M_ID_c6ffe460d4,0
54317,M_ID_c700397c36,0
54318,M_ID_c700c6f928,0
54319,M_ID_c701ab1500,0
54320,M_ID_c7026f7dc2,0
54321,M_ID_c70a912eaa,0
54322,M_ID_c70ad7fe43,0
54323,M_ID_c70ca2ae01,0
54324,M_ID_c70dc072ea,0
54325,M_ID_c70fca578c,0
54326,M_ID_c7113bd4f5,0
54327,M_ID_c713bfd504,0
54328,M_ID_c716ffe2ca,0
54329,M_ID_c71f3bebd7,0
54330,M_ID_c71fc49f86,0
54331,M_ID_c721cc43b3,0
54332,M_ID_c727f7de4c,0
54333,M_ID_c729b08aa7,0
54334,M_ID_c72abda69d,0
54335,M_ID_c72da725d8,0
54336,M_ID_c72f0cee7c,0
54337,M_ID_c731b9b36e,0
54338,M_ID_c731f735a9,0
54339,M_ID_c732f4a229,0
54340,M_ID_c737392f64,0
54341,M_ID_c737d661f7,0
54342,M_ID_c7387f86cf,0
54343,M_ID_c7390ca975,0
54344,M_ID_c740554d58,0
54345,M_ID_c741aa01ca,0
54346,M_ID_c7456548a1,0
54347,M_ID_c7456f4baf,0
54348,M_ID_c74584ff68,0
54349,M_ID_c74647f129,0
54350,M_ID_c74e8d9569,0
54351,M_ID_c74fd42f6d,0
54352,M_ID_c751fdea2b,0
54353,M_ID_c753a596e6,0
54354,M_ID_c7563f3863,0
54355,M_ID_c756c6f5c0,0
54356,M_ID_c758f817a9,0
54357,M_ID_c75c5dc42c,0
54358,M_ID_c75cdcddec,0
54359,M_ID_c75e780ce8,0
54360,M_ID_c75efd5285,0
54361,M_ID_c75ff0cad8,0
54362,M_ID_c761afc9c9,0
54363,M_ID_c763d8f359,0
54364,M_ID_c76650ea8e,0
54365,M_ID_c76718fd2e,0
54366,M_ID_c767c47f79,0
54367,M_ID_c76a2f857b,0
54368,M_ID_c76b84e1f9,0
54369,M_ID_c76d36426e,0
54370,M_ID_c76d3ca9dc,0
54371,M_ID_c77369aa36,0
54372,M_ID_c7744a65af,0
54373,M_ID_c7787ee756,0
54374,M_ID_c77953510a,0
54375,M_ID_c77c3de14a,0
54376,M_ID_c77c5f6930,0
54377,M_ID_c77c68212e,0
54378,M_ID_c77eed1055,0
54379,M_ID_c781710fcc,0
54380,M_ID_c78e39f9af,0
54381,M_ID_c7962a25ca,0
54382,M_ID_c796cbbeb8,0
54383,M_ID_c797b6fc53,0
54384,M_ID_c7985b3716,0
54385,M_ID_c798ba21fa,0
54386,M_ID_c79aa94660,0
54387,M_ID_c79db1749d,0
54388,M_ID_c7a0a46ca5,0
54389,M_ID_c7a1f74061,0
54390,M_ID_c7a2f7e4b6,0
54391,M_ID_c7a449281d,0
54392,M_ID_c7aa1a882f,0
54393,M_ID_c7aca2f4f9,0
54394,M_ID_c7af02a63f,0
54395,M_ID_c7b02b0fd2,0
54396,M_ID_c7b1a146d1,0
54397,M_ID_c7b217f32a,0
54398,M_ID_c7b3683ee6,0
54399,M_ID_c7bc208452,0
54400,M_ID_c7bc9ce40d,0
54401,M_ID_c7c18c58ad,0
54402,M_ID_c7c26ff9af,0
54403,M_ID_c7c4cf7fd2,0
54404,M_ID_c7c551fd5c,0
54405,M_ID_c7c82e6f64,0
54406,M_ID_c7c866c633,0
54407,M_ID_c7c99d682f,0
54408,M_ID_c7cf0a8b5c,0
54409,M_ID_c7cfdc4cd3,0
54410,M_ID_c7d0e58e59,0
54411,M_ID_c7d1327d8a,0
54412,M_ID_c7d44da962,0
54413,M_ID_c7d69fe99f,0
54414,M_ID_c7d8fa1022,0
54415,M_ID_c7dae487fd,0
54416,M_ID_c7ee7d99c2,0
54417,M_ID_c7f97f01eb,0
54418,M_ID_c7fd412aac,0
54419,M_ID_c809d481b7,0
54420,M_ID_c80a342b31,0
54421,M_ID_c80abc5786,0
54422,M_ID_c80dab92f4,0
54423,M_ID_c8119c264b,0
54424,M_ID_c8152d8e87,0
54425,M_ID_c815a0d7c6,0
54426,M_ID_c81783adbf,0
54427,M_ID_c817bd324a,0
54428,M_ID_c818fb4261,0
54429,M_ID_c8198894a0,0
54430,M_ID_c81f5868ff,0
54431,M_ID_c82037c6a3,0
54432,M_ID_c821064928,0
54433,M_ID_c821570fad,0
54434,M_ID_c822267c85,0
54435,M_ID_c8227dad0b,0
54436,M_ID_c8255e7124,0
54437,M_ID_c825a11ad5,0
54438,M_ID_c8267677a6,0
54439,M_ID_c82d2b6542,0
54440,M_ID_c82d929f56,0
54441,M_ID_c82dabc11b,0
54442,M_ID_c82f240296,0
54443,M_ID_c836bd086f,0
54444,M_ID_c83c9954df,0
54445,M_ID_c844feb435,0
54446,M_ID_c845bb8601,0
54447,M_ID_c84a486297,0
54448,M_ID_c84aa8d4ac,0
54449,M_ID_c84d28e906,0
54450,M_ID_c84ded562b,0
54451,M_ID_c84fbf60ea,0
54452,M_ID_c8547baa8b,0
54453,M_ID_c856c12632,0
54454,M_ID_c857c7a1e3,0
54455,M_ID_c857d1eccc,0
54456,M_ID_c85a76c254,0
54457,M_ID_c85c9e6858,0
54458,M_ID_c861ca4104,0
54459,M_ID_c867b31055,0
54460,M_ID_c868c98ac2,0
54461,M_ID_c869095091,0
54462,M_ID_c869f6e218,0
54463,M_ID_c86c15ccb7,0
54464,M_ID_c86cb34b15,0
54465,M_ID_c86cc08eb2,0
54466,M_ID_c86e4b69e7,0
54467,M_ID_c86f4627e2,0
54468,M_ID_c8714e60a4,0
54469,M_ID_c8726f0c6b,0
54470,M_ID_c872fa698a,0
54471,M_ID_c87321bb43,0
54472,M_ID_c87fc39442,0
54473,M_ID_c885bca0ff,0
54474,M_ID_c886092fb5,0
54475,M_ID_c88b1fd906,0
54476,M_ID_c8911208f2,0
54477,M_ID_c892a6cd21,0
54478,M_ID_c8931ce548,0
54479,M_ID_c8947c5908,0
54480,M_ID_c897810b78,0
54481,M_ID_c89a2091cb,0
54482,M_ID_c89b1ff271,0
54483,M_ID_c89bcd3874,0
54484,M_ID_c8a170322a,0
54485,M_ID_c8a44a2243,0
54486,M_ID_c8ae75df68,0
54487,M_ID_c8b077e539,0
54488,M_ID_c8be865474,0
54489,M_ID_c8beb96e7d,0
54490,M_ID_c8bf3e7eca,0
54491,M_ID_c8bfd53f92,0
54492,M_ID_c8c20024d8,0
54493,M_ID_c8c45bd2a6,0
54494,M_ID_c8cb81bfed,0
54495,M_ID_c8cdc13030,0
54496,M_ID_c8ce2a1e34,0
54497,M_ID_c8cf97b96f,0
54498,M_ID_c8d1ccd666,0
54499,M_ID_c8d56e04c7,0
54500,M_ID_c8d583e7e2,0
54501,M_ID_c8dd635764,0
54502,M_ID_c8dda9dae5,0
54503,M_ID_c8e18df911,0
54504,M_ID_c8e3ab9fc7,0
54505,M_ID_c8e5d89ff8,0
54506,M_ID_c8e8f42f49,0
54507,M_ID_c8e903a7d0,0
54508,M_ID_c8ea69b6d2,0
54509,M_ID_c8ec3d861e,0
54510,M_ID_c8f0a48dfd,0
54511,M_ID_c8f0cd4158,0
54512,M_ID_c8f15345a9,0
54513,M_ID_c8f30c2ecd,0
54514,M_ID_c8f44ec011,0
54515,M_ID_c8fa93c180,0
54516,M_ID_c8fad103c2,0
54517,M_ID_c8fcf1720e,0
54518,M_ID_c8fdc9fd3e,0
54519,M_ID_c8fe48f374,0
54520,M_ID_c8ff1ceabb,0
54521,M_ID_c900c7e5df,0
54522,M_ID_c9013d074c,0
54523,M_ID_c90306ab0e,0
54524,M_ID_c9036ad7c1,0
54525,M_ID_c9056e9642,0
54526,M_ID_c907a07da1,0
54527,M_ID_c909ad2073,0
54528,M_ID_c90cb3bbf0,0
54529,M_ID_c91092933e,0
54530,M_ID_c910c21256,0
54531,M_ID_c91bd93c65,0
54532,M_ID_c91c45b80d,0
54533,M_ID_c91ec38f6a,0
54534,M_ID_c91f5ad673,0
54535,M_ID_c9214d8cd8,0
54536,M_ID_c9263a85e9,0
54537,M_ID_c926524657,0
54538,M_ID_c927cc1afa,0
54539,M_ID_c92830ce86,0
54540,M_ID_c9286e6824,0
54541,M_ID_c9291391d3,0
54542,M_ID_c92b254283,0
54543,M_ID_c92b3cd474,0
54544,M_ID_c92e215f86,0
54545,M_ID_c92ecea40a,0
54546,M_ID_c9325a6083,0
54547,M_ID_c932743edc,0
54548,M_ID_c933a3787e,0
54549,M_ID_c933e2b473,0
54550,M_ID_c935262192,0
54551,M_ID_c935db7b70,0
54552,M_ID_c939a375c9,0
54553,M_ID_c93a8c97ef,0
54554,M_ID_c93bbd2f8b,0
54555,M_ID_c93c15764d,0
54556,M_ID_c93d1c7087,0
54557,M_ID_c93ebad1ae,0
54558,M_ID_c94312a38c,0
54559,M_ID_c9440cd5f2,0
54560,M_ID_c947798ccc,0
54561,M_ID_c94d2e699d,0
54562,M_ID_c94ec6d32f,0
54563,M_ID_c953b127d8,0
54564,M_ID_c95bde5cf4,0
54565,M_ID_c962cabfb5,0
54566,M_ID_c963325174,0
54567,M_ID_c9633a8812,0
54568,M_ID_c9657ae8aa,0
54569,M_ID_c96ded1504,0
54570,M_ID_c96e494c13,0
54571,M_ID_c96e94789b,0
54572,M_ID_c972895342,0
54573,M_ID_c973d285ca,0
54574,M_ID_c977fea3e1,0
54575,M_ID_c97833624f,0
54576,M_ID_c979b5d78c,0
54577,M_ID_c97a95d652,0
54578,M_ID_c97b2e90d6,0
54579,M_ID_c97bfe4c10,0
54580,M_ID_c97c3b3e65,0
54581,M_ID_c97d4f962b,0
54582,M_ID_c97dbc82ae,0
54583,M_ID_c9865a95e2,0
54584,M_ID_c986b6fb66,1
54585,M_ID_c98922bd23,0
54586,M_ID_c98b0ad43f,0
54587,M_ID_c98d71e358,0
54588,M_ID_c99012e8b8,0
54589,M_ID_c990f3c5db,0
54590,M_ID_c99403d077,0
54591,M_ID_c995361232,0
54592,M_ID_c997d876e8,0
54593,M_ID_c998a4542b,0
54594,M_ID_c99ab8a1a4,0
54595,M_ID_c99be2e9d8,0
54596,M_ID_c99f49f136,0
54597,M_ID_c9a0f09581,0
54598,M_ID_c9a0ffae79,0
54599,M_ID_c9a2081946,0
54600,M_ID_c9a2c75ec5,0
54601,M_ID_c9a5fcfc67,0
54602,M_ID_c9a6b63162,0
54603,M_ID_c9a8f296ae,0
54604,M_ID_c9aa6ed2d3,0
54605,M_ID_c9aaa4ba4d,0
54606,M_ID_c9aaefab67,0
54607,M_ID_c9aed37977,0
54608,M_ID_c9aedeb40d,0
54609,M_ID_c9b359acbd,0
54610,M_ID_c9b5cbac55,0
54611,M_ID_c9b73aa464,0
54612,M_ID_c9b8cd0f7e,0
54613,M_ID_c9bc3b9b09,0
54614,M_ID_c9be0c0260,0
54615,M_ID_c9be32da1d,0
54616,M_ID_c9c0827d31,0
54617,M_ID_c9c386ca44,0
54618,M_ID_c9c6b3b3cf,0
54619,M_ID_c9cba2bfbc,0
54620,M_ID_c9cc03462e,0
54621,M_ID_c9d1f637a5,0
54622,M_ID_c9d9b42853,0
54623,M_ID_c9d9d10dfd,0
54624,M_ID_c9db5f720c,0
54625,M_ID_c9e16b2a34,0
54626,M_ID_c9e1da1932,0
54627,M_ID_c9e20acf05,0
54628,M_ID_c9e3877352,0
54629,M_ID_c9e48a8c81,0
54630,M_ID_c9e6f9e5ef,0
54631,M_ID_c9e7e211c1,0
54632,M_ID_c9f109d244,0
54633,M_ID_c9fc0fe23e,0
54634,M_ID_ca04b47412,0
54635,M_ID_ca071cfd01,0
54636,M_ID_ca09fa2bcc,0
54637,M_ID_ca0d4718c5,0
54638,M_ID_ca110ec5e5,0
54639,M_ID_ca13683ad6,0
54640,M_ID_ca14501bb2,0
54641,M_ID_ca14ce258f,0
54642,M_ID_ca16f38e94,0
54643,M_ID_ca1e2feff7,0
54644,M_ID_ca2137683c,0
54645,M_ID_ca226b8b1e,0
54646,M_ID_ca23aaad3d,0
54647,M_ID_ca24e225d1,0
54648,M_ID_ca262c263e,0
54649,M_ID_ca266dd012,0
54650,M_ID_ca2784d676,0
54651,M_ID_ca2c5df6c5,0
54652,M_ID_ca352221a3,0
54653,M_ID_ca35455e56,0
54654,M_ID_ca3b12357f,0
54655,M_ID_ca3e322242,0
54656,M_ID_ca3fa9b827,0
54657,M_ID_ca41757882,0
54658,M_ID_ca431cee6e,0
54659,M_ID_ca45372354,0
54660,M_ID_ca4700c786,0
54661,M_ID_ca48b4af24,0
54662,M_ID_ca48caf092,0
54663,M_ID_ca49af1987,0
54664,M_ID_ca4d18b336,0
54665,M_ID_ca4df5cc66,0
54666,M_ID_ca508c3b0e,0
54667,M_ID_ca52096c77,0
54668,M_ID_ca53740306,0
54669,M_ID_ca5446a826,0
54670,M_ID_ca5dc668d1,0
54671,M_ID_ca5ec32d8f,0
54672,M_ID_ca609c8b02,0
54673,M_ID_ca6128f3d8,0
54674,M_ID_ca63eb8df9,0
54675,M_ID_ca64cb9e56,0
54676,M_ID_ca669aacb7,0
54677,M_ID_ca68016ec6,1
54678,M_ID_ca685674ef,0
54679,M_ID_ca6af4d644,0
54680,M_ID_ca6af80989,0
54681,M_ID_ca6b7774e3,0
54682,M_ID_ca6bbc7a73,0
54683,M_ID_ca6c8a37fd,0
54684,M_ID_ca6d831844,0
54685,M_ID_ca710f3bbe,0
54686,M_ID_ca711c19d3,0
54687,M_ID_ca743a0290,0
54688,M_ID_ca77051857,0
54689,M_ID_ca78b43020,0
54690,M_ID_ca7ae2e74d,0
54691,M_ID_ca7cf50f11,0
54692,M_ID_ca7f124a78,0
54693,M_ID_ca8a72c560,0
54694,M_ID_ca8b2ee82d,0
54695,M_ID_ca8fc1fd00,0
54696,M_ID_ca94b6ef57,0
54697,M_ID_ca974482fd,0
54698,M_ID_ca9af1f7ba,0
54699,M_ID_ca9d096843,0
54700,M_ID_ca9feaf220,0
54701,M_ID_caa0d4df3a,0
54702,M_ID_caa2a78ffd,0
54703,M_ID_caa496d766,0
54704,M_ID_caa5655826,0
54705,M_ID_caa5e2206e,0
54706,M_ID_caa7f1402f,0
54707,M_ID_caac5caf09,0
54708,M_ID_caafa8bcf7,0
54709,M_ID_cab1abb745,0
54710,M_ID_cab1e4709c,0
54711,M_ID_cab3a10145,0
54712,M_ID_cab4a8e17f,0
54713,M_ID_cab5b71684,0
54714,M_ID_cab78d85f0,0
54715,M_ID_cab8c17b23,0
54716,M_ID_cabc64e8cb,0
54717,M_ID_cabeb17488,0
54718,M_ID_cac178a01b,0
54719,M_ID_cac2e62789,0
54720,M_ID_cac3fe6228,0
54721,M_ID_cac4c115c1,0
54722,M_ID_cac54b9758,0
54723,M_ID_cac8cdbde6,0
54724,M_ID_cacb3736cc,0
54725,M_ID_cacc6ad444,0
54726,M_ID_cad14b3e95,0
54727,M_ID_cad2d93364,0
54728,M_ID_cad4749a89,0
54729,M_ID_cad5e51b8f,0
54730,M_ID_cad6c74767,0
54731,M_ID_cad86a7043,0
