,merchant_id,Cluster_k3_DB
51358,M_ID_aee6819513,1
51359,M_ID_aee8fc9b67,1
51360,M_ID_aee9bd15aa,1
51361,M_ID_aeea148008,1
51362,M_ID_aeeae26189,1
51363,M_ID_aeeb28e549,1
51364,M_ID_aeeb6b5ed0,1
51365,M_ID_aeec1d5985,1
51366,M_ID_aeeeba07e5,1
51367,M_ID_aeeec80f13,1
51368,M_ID_aeefefd162,1
51369,M_ID_aef16eebb6,1
51370,M_ID_aef27511ec,1
51371,M_ID_aef5b123f5,1
51372,M_ID_aef9e17022,1
51373,M_ID_aefba71240,1
51374,M_ID_aefc06ff23,1
51375,M_ID_aefc38e2be,1
51376,M_ID_aeff27b3e0,1
51377,M_ID_aeff32937e,1
51378,M_ID_af002ef275,1
51379,M_ID_af02c8a319,1
51380,M_ID_af0407c924,1
51381,M_ID_af06078263,1
51382,M_ID_af069d23a7,1
51383,M_ID_af06b2c65f,1
51384,M_ID_af072e79e5,1
51385,M_ID_af08a2bb48,1
51386,M_ID_af0a1055b3,1
51387,M_ID_af0e2a53a3,1
51388,M_ID_af0f0225b9,1
51389,M_ID_af0f3bfcc2,1
51390,M_ID_af1191d18d,1
51391,M_ID_af11f0a7dc,1
51392,M_ID_af1299eac5,1
51393,M_ID_af1388d5d0,1
51394,M_ID_af144f1451,1
51395,M_ID_af17cb9403,1
51396,M_ID_af192b09df,1
51397,M_ID_af1c78a05c,1
51398,M_ID_af1d2f5b3f,0
51399,M_ID_af23357227,1
51400,M_ID_af25d24272,1
51401,M_ID_af27a2c54e,1
51402,M_ID_af287ec7d5,1
51403,M_ID_af2c5f2562,1
51404,M_ID_af2c944391,1
51405,M_ID_af2eeb3c9e,1
51406,M_ID_af34e9a999,1
51407,M_ID_af37ee3a37,1
51408,M_ID_af3a25d001,1
51409,M_ID_af3e9c08a3,1
51410,M_ID_af406db773,1
51411,M_ID_af41ec6122,1
51412,M_ID_af421897a7,1
51413,M_ID_af42e90234,1
51414,M_ID_af451604c7,1
51415,M_ID_af46dfd6df,1
51416,M_ID_af4d7eaa15,1
51417,M_ID_af4df95dde,1
51418,M_ID_af4fe2324a,1
51419,M_ID_af5036bc4a,1
51420,M_ID_af542e0eb3,1
51421,M_ID_af547016e7,1
51422,M_ID_af54c32751,1
51423,M_ID_af557b41a4,1
51424,M_ID_af5681e8e9,1
51425,M_ID_af58e9fb38,1
51426,M_ID_af59c0ca2c,1
51427,M_ID_af5ba9f16a,0
51428,M_ID_af5cfe8bb9,1
51429,M_ID_af5dd7661c,1
51430,M_ID_af5e685991,1
51431,M_ID_af5f10a692,1
51432,M_ID_af5fc8c340,1
51433,M_ID_af610750b7,1
51434,M_ID_af63047050,1
51435,M_ID_af689c898c,1
51436,M_ID_af6a89f10d,1
51437,M_ID_af6ab40da0,1
51438,M_ID_af6b3e04f7,1
51439,M_ID_af7089592d,1
51440,M_ID_af737a7110,1
51441,M_ID_af74d025ed,1
51442,M_ID_af74d302a2,1
51443,M_ID_af7766b43f,1
51444,M_ID_af79109438,1
51445,M_ID_af7a52b98e,1
51446,M_ID_af7db52096,1
51447,M_ID_af839c4509,1
51448,M_ID_af8559d5aa,1
51449,M_ID_af888b30a5,1
51450,M_ID_af88cabb66,1
51451,M_ID_af8c19df50,1
51452,M_ID_af8c726a4b,1
51453,M_ID_af8c888a50,1
51454,M_ID_af8fa63a52,1
51455,M_ID_af95e9b41a,1
51456,M_ID_af9c29076d,1
51457,M_ID_af9c45327e,1
51458,M_ID_af9da63f36,1
51459,M_ID_af9e66dbc9,1
51460,M_ID_afa000dde5,1
51461,M_ID_afa07c9694,1
51462,M_ID_afa1470461,1
51463,M_ID_afa29a05c2,1
51464,M_ID_afa39a4bfa,1
51465,M_ID_afa5613cf1,1
51466,M_ID_afa6c9d93b,1
51467,M_ID_afa7e772a5,1
51468,M_ID_afa8f3e131,1
51469,M_ID_afaa4acece,1
51470,M_ID_afab19e7f7,1
51471,M_ID_afae7eb4cc,1
51472,M_ID_afaf441430,1
51473,M_ID_afb1345144,1
51474,M_ID_afb2e11338,1
51475,M_ID_afb3f84d59,0
51476,M_ID_afb573e793,1
51477,M_ID_afb7b2e873,1
51478,M_ID_afb7bb79da,1
51479,M_ID_afb810643f,1
51480,M_ID_afbba1863e,1
51481,M_ID_afbc537210,1
51482,M_ID_afbd28911d,1
51483,M_ID_afbe59d17d,1
51484,M_ID_afc0b53e31,1
51485,M_ID_afc0c75caa,1
51486,M_ID_afc47e9af7,1
51487,M_ID_afc6680a4f,1
51488,M_ID_afc9412bdf,1
51489,M_ID_afca9aab4a,1
51490,M_ID_afcc04cc30,1
51491,M_ID_afccd10faa,1
51492,M_ID_afcddd4412,1
51493,M_ID_afce1fe108,1
51494,M_ID_afcebe410f,1
51495,M_ID_afcf964339,1
51496,M_ID_afcfc03e1c,1
51497,M_ID_afd14c4fcc,1
51498,M_ID_afd2ea73a0,1
51499,M_ID_afdaa5060a,1
51500,M_ID_afe32949b4,1
51501,M_ID_afe7d79321,1
51502,M_ID_afebbe4db9,1
51503,M_ID_afed490713,1
51504,M_ID_afee596059,1
51505,M_ID_afee92a367,1
51506,M_ID_afeeb7d162,1
51507,M_ID_afef202f27,1
51508,M_ID_aff384b444,1
51509,M_ID_aff740e3bd,1
51510,M_ID_aff7e7f045,1
51511,M_ID_affa4143f1,1
51512,M_ID_affc6126b6,1
51513,M_ID_affd6db665,1
51514,M_ID_afff553b92,1
51515,M_ID_b0033d49ed,1
51516,M_ID_b0072c1ef8,1
51517,M_ID_b00d3fd42b,1
51518,M_ID_b00ede76de,1
51519,M_ID_b00fcbfc3d,1
51520,M_ID_b01274b131,1
51521,M_ID_b014190839,1
51522,M_ID_b014fd2780,1
51523,M_ID_b017b05631,1
51524,M_ID_b01a20556d,1
51525,M_ID_b01a579f1d,1
51526,M_ID_b01a634bbf,1
51527,M_ID_b01a7b4a63,1
51528,M_ID_b01c11416a,1
51529,M_ID_b01ca24759,1
51530,M_ID_b01e4069c0,1
51531,M_ID_b01fa710c8,1
51532,M_ID_b02052d8e4,1
51533,M_ID_b021a21ab9,1
51534,M_ID_b0224a4cde,1
51535,M_ID_b0242679f8,1
51536,M_ID_b027155467,1
51537,M_ID_b02947a60e,1
51538,M_ID_b02a8ac348,1
51539,M_ID_b02b27278d,1
51540,M_ID_b02d58aefd,1
51541,M_ID_b0391a4f7c,1
51542,M_ID_b03a2b77c3,1
51543,M_ID_b03ad1fd81,1
51544,M_ID_b03aeba1c5,1
51545,M_ID_b03dcf1f6e,1
51546,M_ID_b03e5a9b08,1
51547,M_ID_b03ebcccad,1
51548,M_ID_b03edec081,1
51549,M_ID_b03eec97e6,1
51550,M_ID_b0432d8ea2,1
51551,M_ID_b044e0355e,1
51552,M_ID_b0462f3430,1
51553,M_ID_b0471adef0,1
51554,M_ID_b04860b183,1
51555,M_ID_b048d06c7f,1
51556,M_ID_b049b4f96b,1
51557,M_ID_b04a12e72a,1
51558,M_ID_b04c6b0540,1
51559,M_ID_b04f976518,1
51560,M_ID_b04ff87e54,1
51561,M_ID_b052af3dbc,1
51562,M_ID_b053f29c30,1
51563,M_ID_b0553b7128,1
51564,M_ID_b057d471cb,1
51565,M_ID_b059bd6046,1
51566,M_ID_b05aba8df3,1
51567,M_ID_b05b798e5b,1
51568,M_ID_b05baec2b9,1
51569,M_ID_b05ea1ed8a,1
51570,M_ID_b065a48eaf,1
51571,M_ID_b06a9a96a7,1
51572,M_ID_b06b5b203a,1
51573,M_ID_b06e555df6,1
51574,M_ID_b06f9265a2,1
51575,M_ID_b072acf37c,1
51576,M_ID_b0735703f5,1
51577,M_ID_b074135f91,1
51578,M_ID_b0748f0c37,1
51579,M_ID_b079258b9d,1
51580,M_ID_b07a14a607,1
51581,M_ID_b07e2ecbff,1
51582,M_ID_b07f901259,1
51583,M_ID_b080153c0b,1
51584,M_ID_b0809f0392,1
51585,M_ID_b081bb6839,1
51586,M_ID_b08818d8d3,1
51587,M_ID_b088dc6801,1
51588,M_ID_b08a621290,1
51589,M_ID_b08b800345,1
51590,M_ID_b08bea8fcc,1
51591,M_ID_b09030202a,1
51592,M_ID_b0915bb93c,1
51593,M_ID_b0938e053b,1
51594,M_ID_b093c5eb27,1
51595,M_ID_b093c906f8,1
51596,M_ID_b096e7e26d,1
51597,M_ID_b09edfa249,1
51598,M_ID_b09f1df118,1
51599,M_ID_b0a10b3c54,1
51600,M_ID_b0a114a171,1
51601,M_ID_b0a3a7e621,1
51602,M_ID_b0a52f55b8,1
51603,M_ID_b0a5be13e8,1
51604,M_ID_b0a791eed3,1
51605,M_ID_b0a8fcd743,1
51606,M_ID_b0aa44aebb,1
51607,M_ID_b0ae71155b,1
51608,M_ID_b0b0c0cdd4,1
51609,M_ID_b0b2b8b128,1
51610,M_ID_b0b6b06154,1
51611,M_ID_b0b9b3ea1c,1
51612,M_ID_b0bcff8e0e,1
51613,M_ID_b0bd603ad1,1
51614,M_ID_b0bdc02d22,1
51615,M_ID_b0be6b0ee6,1
51616,M_ID_b0beefdfbd,1
51617,M_ID_b0bfdb8820,2
51618,M_ID_b0c01ac840,1
51619,M_ID_b0c01fca75,1
51620,M_ID_b0c076341a,1
51621,M_ID_b0c0f78cf9,1
51622,M_ID_b0c3fcabec,1
51623,M_ID_b0c6277f3a,1
51624,M_ID_b0c9f2503d,1
51625,M_ID_b0cb277854,1
51626,M_ID_b0d020e319,0
51627,M_ID_b0d022031e,1
51628,M_ID_b0d1c10679,1
51629,M_ID_b0d2d74705,1
51630,M_ID_b0d3c34e10,1
51631,M_ID_b0d5d12340,1
51632,M_ID_b0d625f196,1
51633,M_ID_b0d6d6aca5,1
51634,M_ID_b0e29055e2,1
51635,M_ID_b0e4239761,1
51636,M_ID_b0e7696775,1
51637,M_ID_b0edcfebe6,1
51638,M_ID_b0f025fcd9,1
51639,M_ID_b0f13c34ac,1
51640,M_ID_b0f22a482e,1
51641,M_ID_b0f29d1eec,1
51642,M_ID_b0f5534fa8,1
51643,M_ID_b0f6a1846b,1
51644,M_ID_b0f8935931,1
51645,M_ID_b0f8de7137,1
51646,M_ID_b102bc4a3e,1
51647,M_ID_b10364b1e5,1
51648,M_ID_b10602a48d,1
51649,M_ID_b1077dcb4c,1
51650,M_ID_b1079cb503,1
51651,M_ID_b10862b5d0,1
51652,M_ID_b10a162c3c,1
51653,M_ID_b11034bfc1,1
51654,M_ID_b110e389f8,1
51655,M_ID_b1166f6fcf,1
51656,M_ID_b11678fd94,1
51657,M_ID_b11725bc81,1
51658,M_ID_b118352632,1
51659,M_ID_b11b75c246,1
51660,M_ID_b11ff43988,1
51661,M_ID_b121c9b078,1
51662,M_ID_b126074467,1
51663,M_ID_b127018a9b,1
51664,M_ID_b1276c14a8,0
51665,M_ID_b127b37c90,1
51666,M_ID_b12abe638b,1
51667,M_ID_b12b575d16,1
51668,M_ID_b12d9c3f3d,1
51669,M_ID_b1315f9af1,1
51670,M_ID_b133760709,1
51671,M_ID_b1345183dd,1
51672,M_ID_b135822b28,1
51673,M_ID_b13716f1a5,1
51674,M_ID_b13802633d,1
51675,M_ID_b13bc452d3,1
51676,M_ID_b13dc41158,1
51677,M_ID_b14125dc2e,1
51678,M_ID_b142453c91,1
51679,M_ID_b145178fbe,1
51680,M_ID_b148eb2158,1
51681,M_ID_b14954cd4a,1
51682,M_ID_b14adfd401,1
51683,M_ID_b14fc3b2e9,0
51684,M_ID_b1503f0af0,1
51685,M_ID_b1506eb91d,1
51686,M_ID_b15201da6f,1
51687,M_ID_b152a559cd,1
51688,M_ID_b153a3d80a,1
51689,M_ID_b15456812f,1
51690,M_ID_b1555601ff,1
51691,M_ID_b1557ae349,1
51692,M_ID_b1574695dd,1
51693,M_ID_b15c204dd6,1
51694,M_ID_b15cd5a018,1
51695,M_ID_b15ef75c8f,1
51696,M_ID_b160cb649e,1
51697,M_ID_b161356ae4,1
51698,M_ID_b161c9db54,1
51699,M_ID_b1630c3b39,1
51700,M_ID_b163fda91e,1
51701,M_ID_b164de3580,1
51702,M_ID_b164ed0027,1
51703,M_ID_b1671caeca,1
51704,M_ID_b16a0cea6a,1
51705,M_ID_b172dae7ee,1
51706,M_ID_b1733de45f,1
51707,M_ID_b173f9c111,1
51708,M_ID_b1756d51db,1
51709,M_ID_b1776f3aec,1
51710,M_ID_b17a35f0ff,1
51711,M_ID_b17c1d7331,1
51712,M_ID_b1817ccbd5,1
51713,M_ID_b18359f6cd,1
51714,M_ID_b185506fa3,1
51715,M_ID_b185605e26,1
51716,M_ID_b1858d7055,1
51717,M_ID_b189c8b1f5,1
51718,M_ID_b1908e7a0f,1
51719,M_ID_b192d2e88a,1
51720,M_ID_b1930b0296,1
51721,M_ID_b1946e4c2c,1
51722,M_ID_b19ab1c97e,1
51723,M_ID_b19bcc2b3c,1
51724,M_ID_b19f12c2cf,1
51725,M_ID_b19f92d2dc,1
51726,M_ID_b1a12cc071,1
51727,M_ID_b1a2db1aba,1
51728,M_ID_b1a6698a3a,1
51729,M_ID_b1a72fcd0e,1
51730,M_ID_b1aa7550ad,1
51731,M_ID_b1abf92a31,1
51732,M_ID_b1ad1f3d16,1
51733,M_ID_b1b0125fbb,1
51734,M_ID_b1b25076d3,1
51735,M_ID_b1b31273c5,1
51736,M_ID_b1b7d05b9c,1
51737,M_ID_b1b875d9b2,1
51738,M_ID_b1bb9c59a3,1
51739,M_ID_b1bc83278c,1
51740,M_ID_b1bd0dc2bd,1
51741,M_ID_b1bda00b6f,1
51742,M_ID_b1bdb8cfe0,1
51743,M_ID_b1c016735d,1
51744,M_ID_b1c27b052a,1
51745,M_ID_b1c36f8a22,1
51746,M_ID_b1c4f0b0ee,1
51747,M_ID_b1c6a3f67a,1
51748,M_ID_b1cd0e5564,1
51749,M_ID_b1cdd7a280,1
51750,M_ID_b1cfd68cd4,1
51751,M_ID_b1d29c4963,1
51752,M_ID_b1d3732ec0,1
51753,M_ID_b1d3e92d62,1
51754,M_ID_b1d402089f,1
51755,M_ID_b1d4dd0d66,1
51756,M_ID_b1d4f45de8,1
51757,M_ID_b1d5096e48,1
51758,M_ID_b1d5c6b358,1
51759,M_ID_b1d5f59385,1
51760,M_ID_b1d62bad43,1
51761,M_ID_b1d88b12a9,1
51762,M_ID_b1de2bd146,1
51763,M_ID_b1df09c4e6,1
51764,M_ID_b1e008f871,1
51765,M_ID_b1e38ad731,1
51766,M_ID_b1e3e7bbed,0
51767,M_ID_b1e46c17a4,1
51768,M_ID_b1e49eb78b,1
51769,M_ID_b1e4dde955,1
51770,M_ID_b1e89837f9,1
51771,M_ID_b1e8a74e92,1
51772,M_ID_b1e9e9d3a9,1
51773,M_ID_b1ea356636,1
51774,M_ID_b1eb99fad9,1
51775,M_ID_b1ebaea5d6,1
51776,M_ID_b1ed64e52b,1
51777,M_ID_b1edfb7d46,1
51778,M_ID_b1f0797611,1
51779,M_ID_b1f18f0c70,1
51780,M_ID_b1f19a9b2c,1
51781,M_ID_b1f22e152f,1
51782,M_ID_b1f5106545,1
51783,M_ID_b1f6a057d5,1
51784,M_ID_b1f7586fbe,1
51785,M_ID_b1f94e4eca,1
51786,M_ID_b1fb1725d4,1
51787,M_ID_b1fc88154d,1
51788,M_ID_b1fce7f1ac,1
51789,M_ID_b1fd37d332,1
51790,M_ID_b20045c148,1
51791,M_ID_b200b61f25,1
51792,M_ID_b200bc7b3a,1
51793,M_ID_b200f0aac1,1
51794,M_ID_b20134a125,1
51795,M_ID_b202850fc4,1
51796,M_ID_b203206088,1
51797,M_ID_b205fd864e,1
51798,M_ID_b2061fae99,1
51799,M_ID_b2087bd3a2,1
51800,M_ID_b20b1e26e2,1
51801,M_ID_b20d5841d8,1
51802,M_ID_b20ecf025a,0
51803,M_ID_b21066e61c,1
51804,M_ID_b21402808f,1
51805,M_ID_b21750128e,1
51806,M_ID_b21a16a61a,1
51807,M_ID_b21b04615c,1
51808,M_ID_b21e4ea527,1
51809,M_ID_b2220d643f,1
51810,M_ID_b2225a2d47,1
51811,M_ID_b2255fe129,1
51812,M_ID_b22cafb833,1
51813,M_ID_b2317b06a2,1
51814,M_ID_b231a48068,1
51815,M_ID_b2338d126f,1
51816,M_ID_b233c4b32e,1
51817,M_ID_b2370a4459,1
51818,M_ID_b238d7afd8,1
51819,M_ID_b23ab561b8,1
51820,M_ID_b23d63437b,1
51821,M_ID_b23fa1ebb7,1
51822,M_ID_b242b18eb2,1
51823,M_ID_b243026c78,1
51824,M_ID_b2450e5c45,1
51825,M_ID_b245c4f954,1
51826,M_ID_b246a0f3f7,1
51827,M_ID_b24ad93d3f,1
51828,M_ID_b25163fb31,1
51829,M_ID_b25318dff7,1
51830,M_ID_b254e2eae7,1
51831,M_ID_b2567b3d0b,1
51832,M_ID_b25879af7b,1
51833,M_ID_b25913fd85,1
51834,M_ID_b25d8ce6a7,1
51835,M_ID_b25e231ebc,1
51836,M_ID_b25f0c98b5,1
51837,M_ID_b25f4c8218,1
51838,M_ID_b2643fbe84,1
51839,M_ID_b2647792fc,1
51840,M_ID_b2649626b5,1
51841,M_ID_b2659e0117,1
51842,M_ID_b26610b826,1
51843,M_ID_b26709ea74,1
51844,M_ID_b26848a49d,1
51845,M_ID_b2695e01c3,1
51846,M_ID_b26e01105d,1
51847,M_ID_b2706e30b2,1
51848,M_ID_b2715688e7,1
51849,M_ID_b2760f7a39,1
51850,M_ID_b2766e2cbc,1
51851,M_ID_b27986ee6d,1
51852,M_ID_b27b4d3450,1
51853,M_ID_b27df08d55,1
51854,M_ID_b27e0c8170,1
51855,M_ID_b27ed1d3ea,1
51856,M_ID_b280773e54,1
51857,M_ID_b280d3702e,1
51858,M_ID_b282a77c61,1
51859,M_ID_b283a9db38,1
51860,M_ID_b2869e6229,1
51861,M_ID_b287bba073,1
51862,M_ID_b2884b3855,1
51863,M_ID_b28c0847bd,1
51864,M_ID_b2922e617e,1
51865,M_ID_b294db8775,1
51866,M_ID_b2953e02ee,1
51867,M_ID_b299b79704,1
51868,M_ID_b29b0c9355,1
51869,M_ID_b29fb8ba8b,1
51870,M_ID_b29fc95411,1
51871,M_ID_b2a200ff1c,1
51872,M_ID_b2a40109c3,1
51873,M_ID_b2a5a767b7,1
51874,M_ID_b2a6888c76,1
51875,M_ID_b2a7c380d3,1
51876,M_ID_b2a7da807e,1
51877,M_ID_b2a87c865e,1
51878,M_ID_b2ad7ce534,1
51879,M_ID_b2ae94199e,1
51880,M_ID_b2afd736e7,1
51881,M_ID_b2b03a780b,1
51882,M_ID_b2b1614d80,1
51883,M_ID_b2b34f32b6,1
51884,M_ID_b2b5ce36aa,1
51885,M_ID_b2b6cfdd50,1
51886,M_ID_b2b8f4e4ad,1
51887,M_ID_b2bc9b6e8d,1
51888,M_ID_b2beabdc56,1
51889,M_ID_b2c4092424,1
51890,M_ID_b2c5adac60,1
51891,M_ID_b2c625ce59,1
51892,M_ID_b2cf613dda,1
51893,M_ID_b2d15ed6c8,1
51894,M_ID_b2d186b037,1
51895,M_ID_b2d4a6675b,1
51896,M_ID_b2d557a59d,1
51897,M_ID_b2d755eece,1
51898,M_ID_b2d92cbcdc,1
51899,M_ID_b2dd09bcfc,1
51900,M_ID_b2dd2a8b2f,1
51901,M_ID_b2dd7ea88e,1
51902,M_ID_b2e031ebae,1
51903,M_ID_b2e05f897a,1
51904,M_ID_b2e820378b,1
51905,M_ID_b2ecee87f3,1
51906,M_ID_b2f0d10e00,1
51907,M_ID_b2f65f1819,1
51908,M_ID_b2f8f067bb,1
51909,M_ID_b2fb4f93d1,1
51910,M_ID_b2fc59e472,1
51911,M_ID_b2fcb86cfd,1
51912,M_ID_b2ff38ad5e,1
51913,M_ID_b2ff4c88d0,1
51914,M_ID_b304d873df,1
51915,M_ID_b3050def65,1
51916,M_ID_b305df8b60,1
51917,M_ID_b3073f5b42,1
51918,M_ID_b307729369,1
51919,M_ID_b3085b1de0,1
51920,M_ID_b308d74ba3,1
51921,M_ID_b30a453719,1
51922,M_ID_b30ec128e4,1
51923,M_ID_b30edaae84,1
51924,M_ID_b30f8d138d,1
51925,M_ID_b310e0ba73,1
51926,M_ID_b3113ca096,1
51927,M_ID_b31394a426,1
51928,M_ID_b313acca3d,1
51929,M_ID_b317a8e388,1
51930,M_ID_b3182e61d7,1
51931,M_ID_b3187cb6f9,1
51932,M_ID_b3191cbd6a,1
51933,M_ID_b31a4abc59,1
51934,M_ID_b31b6a4a70,1
51935,M_ID_b31c0bd799,1
51936,M_ID_b31c455038,2
51937,M_ID_b31d7e40b2,1
51938,M_ID_b31ed43b05,1
51939,M_ID_b31fbe1c81,1
51940,M_ID_b3204d70dc,1
51941,M_ID_b3205f6ff2,1
51942,M_ID_b320bdb7d5,1
51943,M_ID_b321b458b3,1
51944,M_ID_b321f70203,1
51945,M_ID_b323aec3b4,1
51946,M_ID_b325f45a73,1
51947,M_ID_b3272a76c7,1
51948,M_ID_b3275b4aba,1
51949,M_ID_b327a01019,1
51950,M_ID_b3284842d6,1
51951,M_ID_b3285c512f,1
51952,M_ID_b32abfd966,1
51953,M_ID_b32af5006a,1
51954,M_ID_b334af656d,1
51955,M_ID_b33536bf35,1
51956,M_ID_b3369c22a3,1
51957,M_ID_b33aec4bc7,1
51958,M_ID_b33f385246,1
51959,M_ID_b3447ad13d,1
51960,M_ID_b3468f4689,1
51961,M_ID_b34ac9f0e7,1
51962,M_ID_b34f825dcd,1
51963,M_ID_b353c1c972,1
51964,M_ID_b354e9dc8e,1
51965,M_ID_b3552d203e,1
51966,M_ID_b3553676b5,1
51967,M_ID_b35582a666,1
51968,M_ID_b35620fe30,1
51969,M_ID_b356425c6d,1
51970,M_ID_b3590fbb5b,1
51971,M_ID_b35cb437b3,1
51972,M_ID_b35e07692f,1
51973,M_ID_b360824857,1
51974,M_ID_b360b56845,1
51975,M_ID_b360df036a,1
51976,M_ID_b3632e12f1,1
51977,M_ID_b3668899b8,1
51978,M_ID_b36a16ab24,1
51979,M_ID_b36b83d287,1
51980,M_ID_b36bf521db,1
51981,M_ID_b36fc7eee2,1
51982,M_ID_b3736b7ed7,1
51983,M_ID_b3770fe401,1
51984,M_ID_b379ddd742,1
51985,M_ID_b37c89e12f,1
51986,M_ID_b37cc8c2c4,1
51987,M_ID_b37dd6b5c2,1
51988,M_ID_b37fed20b8,1
51989,M_ID_b37fef90a3,1
51990,M_ID_b38030c5c6,1
51991,M_ID_b3814a52dd,1
51992,M_ID_b3884732f6,1
51993,M_ID_b38b07c67c,1
51994,M_ID_b38c01fc55,1
51995,M_ID_b39214e668,1
51996,M_ID_b39389fc56,1
51997,M_ID_b393a6d796,1
51998,M_ID_b39687dede,1
51999,M_ID_b3971cadcc,1
52000,M_ID_b397f5efc0,1
52001,M_ID_b39b40de2b,1
52002,M_ID_b39bb7fde9,1
52003,M_ID_b39f22db45,1
52004,M_ID_b3a067650b,1
52005,M_ID_b3a16b480e,1
52006,M_ID_b3a267c0e2,1
52007,M_ID_b3a598600a,1
52008,M_ID_b3a5b19616,1
52009,M_ID_b3ab2baa14,1
52010,M_ID_b3ad2a0334,1
52011,M_ID_b3adf9a2eb,1
52012,M_ID_b3af344006,1
52013,M_ID_b3b1b26c7f,1
52014,M_ID_b3b381acf6,0
52015,M_ID_b3b9d0c5fe,1
52016,M_ID_b3bb478aa0,1
52017,M_ID_b3bf19b0d8,1
52018,M_ID_b3c12a406e,1
52019,M_ID_b3c252bb74,1
52020,M_ID_b3c27602e6,1
52021,M_ID_b3c3639ccb,1
52022,M_ID_b3c5a2c835,1
52023,M_ID_b3c6e3dc63,1
52024,M_ID_b3ced767ca,1
52025,M_ID_b3cf0d32ff,1
52026,M_ID_b3cf5c395d,1
52027,M_ID_b3d11cd355,1
52028,M_ID_b3d13e961b,1
52029,M_ID_b3d1bd7386,1
52030,M_ID_b3d4c69f54,1
52031,M_ID_b3db08f235,1
52032,M_ID_b3db60dc34,1
52033,M_ID_b3db8f3759,1
52034,M_ID_b3dc59a9a9,1
52035,M_ID_b3dc6e68d9,1
52036,M_ID_b3dd029250,1
52037,M_ID_b3de0ef009,1
52038,M_ID_b3df025450,1
52039,M_ID_b3e12a396e,1
52040,M_ID_b3e2392aca,1
52041,M_ID_b3e2f2e66d,1
52042,M_ID_b3e2f8d9d7,1
52043,M_ID_b3e5f28b5e,0
52044,M_ID_b3efeb78c1,0
52045,M_ID_b3f2718ab9,1
52046,M_ID_b3f68eb496,1
52047,M_ID_b3f9c5c1ab,1
52048,M_ID_b4005f9c30,1
52049,M_ID_b400a5d390,1
52050,M_ID_b40173f818,1
52051,M_ID_b4021af5a8,1
52052,M_ID_b406567d5c,1
52053,M_ID_b406d27b4c,1
52054,M_ID_b4091c2a13,1
52055,M_ID_b4091ceda5,1
52056,M_ID_b40b6e96b6,1
52057,M_ID_b40c0e6b4c,1
52058,M_ID_b40caaa7af,1
52059,M_ID_b40cc38a4b,1
52060,M_ID_b40e4935ed,1
52061,M_ID_b40f55fe76,1
52062,M_ID_b40f690926,1
52063,M_ID_b411d7a95f,1
52064,M_ID_b414772542,1
52065,M_ID_b4149d8c0a,1
52066,M_ID_b4152b4158,1
52067,M_ID_b4159c7080,1
52068,M_ID_b420004093,1
52069,M_ID_b4200211dc,1
52070,M_ID_b42048a5e3,1
52071,M_ID_b422cb28a1,1
52072,M_ID_b42343f7c3,1
52073,M_ID_b426040135,1
52074,M_ID_b4265dda0b,1
52075,M_ID_b42761c82b,1
52076,M_ID_b4296f7e0e,1
52077,M_ID_b42a9da6dc,1
52078,M_ID_b42b471686,1
52079,M_ID_b42c486834,1
52080,M_ID_b42eb32d6c,1
52081,M_ID_b431862bed,1
52082,M_ID_b431d7b09c,1
52083,M_ID_b431f4c4d6,1
52084,M_ID_b43709ac3e,1
52085,M_ID_b4385aa8bc,1
52086,M_ID_b438cc73b7,1
52087,M_ID_b43ab8870c,1
52088,M_ID_b43bf12ef6,1
52089,M_ID_b43e83f5ee,1
52090,M_ID_b43f7c3a46,1
52091,M_ID_b4404a7963,1
52092,M_ID_b444a8b4ee,1
52093,M_ID_b444a934ef,1
52094,M_ID_b4457de329,1
52095,M_ID_b44591c163,1
52096,M_ID_b44a8c0ba0,1
52097,M_ID_b44b246565,1
52098,M_ID_b44e0bd1d4,1
52099,M_ID_b45064c351,1
52100,M_ID_b45639e28c,1
52101,M_ID_b456d127dd,1
52102,M_ID_b45847b1b5,1
52103,M_ID_b459bfba34,1
52104,M_ID_b45f3a997d,1
52105,M_ID_b46015a6d9,1
52106,M_ID_b460a47001,1
52107,M_ID_b4631b6df5,1
52108,M_ID_b463fc40e1,1
52109,M_ID_b465ba93e5,1
52110,M_ID_b467364b3f,1
52111,M_ID_b4690e0ef5,1
52112,M_ID_b46b5eb095,1
52113,M_ID_b46b936c47,1
52114,M_ID_b46c461fda,0
52115,M_ID_b46fb68405,1
52116,M_ID_b470fa3d79,1
52117,M_ID_b471ab581e,1
52118,M_ID_b4751d9ee3,1
52119,M_ID_b47550d0b3,1
52120,M_ID_b475c68f1d,1
52121,M_ID_b477654c35,1
52122,M_ID_b477caeeee,1
52123,M_ID_b477f37954,1
52124,M_ID_b477f92f5a,1
52125,M_ID_b4783d7b39,1
52126,M_ID_b479313f90,1
52127,M_ID_b47b5a5ac6,1
52128,M_ID_b47bb53f1f,1
52129,M_ID_b47c7e970f,1
52130,M_ID_b47ee75a4e,1
52131,M_ID_b480c49395,1
52132,M_ID_b483d4bc6f,1
52133,M_ID_b488350a5f,1
52134,M_ID_b4887792f8,1
52135,M_ID_b4895422c8,1
52136,M_ID_b48d631786,1
52137,M_ID_b48ea7c9e4,1
52138,M_ID_b490865bcd,1
52139,M_ID_b4930399d3,1
52140,M_ID_b49468679b,1
52141,M_ID_b494824397,1
52142,M_ID_b4974ebde1,1
